reference_area,ref_area,Adjustment,time,cpi
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1973-10-01,7.253048
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1974-01-01,7.641165
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1974-04-01,8.036855
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1974-07-01,8.51774
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1974-10-01,9.044065
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1975-01-01,9.364024
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1975-04-01,9.619613
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1975-07-01,9.803258
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1975-10-01,10.08725
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1976-01-01,10.50755
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1976-04-01,11.17208
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1976-07-01,11.48447
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1976-10-01,12.16866
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1977-01-01,12.63542
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1977-04-01,13.11573
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1977-07-01,13.44854
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1977-10-01,13.89859
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1978-01-01,14.26165
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1978-04-01,14.70036
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1978-07-01,15.05208
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1978-10-01,15.50591
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1979-01-01,16.10345
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1979-04-01,16.69721
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1979-07-01,17.27963
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1979-10-01,18.2478
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1980-01-01,19.42777
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1980-04-01,20.18793
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1980-07-01,21.04643
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1980-10-01,22.05872
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1981-01-01,22.99168
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1981-04-01,24.00632
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1981-07-01,24.72416
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1981-10-01,25.86305
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1982-01-01,26.9053
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1982-04-01,27.71978
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1982-07-01,28.85866
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1982-10-01,30.18391
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1983-01-01,31.24687
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1983-04-01,32.15107
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1983-07-01,32.88963
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1983-10-01,34.02851
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1984-01-01,35.02245
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1984-04-01,35.81622
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1984-07-01,36.33389
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1984-10-01,37.21049
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1985-01-01,38.29229
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1985-04-01,39.1987
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1985-07-01,39.65847
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1985-10-01,40.52546
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1986-01-01,41.15601
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1986-04-01,41.57637
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1986-07-01,41.81282
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1986-10-01,42.312
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1987-01-01,42.91627
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1987-04-01,43.41545
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1987-07-01,43.86208
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1987-10-01,44.58458
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1988-01-01,45.12317
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1988-04-01,45.59607
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1988-07-01,46.04271
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1988-10-01,46.85716
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1989-01-01,47.76356
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1989-04-01,48.5386
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1989-07-01,48.98524
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1989-10-01,49.82596
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1990-01-01,50.85059
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1990-04-01,51.49427
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1990-07-01,52.19049
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1990-10-01,53.17572
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1991-01-01,54.07412
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1991-04-01,54.85303
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1991-07-01,55.49347
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1991-10-01,56.27239
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1992-01-01,57.15516
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1992-04-01,57.86484
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1992-07-01,58.29757
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1992-10-01,59.00725
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1993-01-01,59.76886
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1993-04-01,60.49585
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1993-07-01,61.10167
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1993-10-01,61.7075
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1994-01-01,62.38256
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1994-04-01,62.95376
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1994-07-01,63.43842
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1994-10-01,64.1481
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1995-01-01,65.10011
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1995-04-01,66.31176
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1995-07-01,67.02144
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1995-10-01,67.73112
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1996-01-01,68.46991
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1996-04-01,69.22403
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1996-07-01,69.40147
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1996-10-01,69.73417
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1997-01-01,70.17777
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1997-04-01,70.53265
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1997-07-01,70.66573
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1997-10-01,71.10934
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1998-01-01,71.5973
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1998-04-01,71.97436
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1998-07-01,72.10744
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1998-10-01,72.32924
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1999-01-01,72.59541
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1999-04-01,73.01682
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1999-07-01,73.34953
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,1999-10-01,73.83749
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2000-01-01,74.30327
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2000-04-01,74.83559
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2000-07-01,75.27919
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2000-10-01,75.81152
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2001-01-01,76.45473
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2001-04-01,77.12014
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2001-07-01,77.3863
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2001-10-01,77.63028
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2002-01-01,78.29568
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2002-04-01,78.87237
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2002-07-01,79.24943
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2002-10-01,79.78175
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2003-01-01,80.42497
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2003-04-01,81.00166
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2003-07-01,81.42307
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2003-10-01,81.80013
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2004-01-01,82.26591
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2004-04-01,82.88696
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2004-07-01,83.24184
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2004-10-01,83.41928
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2005-01-01,83.84071
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2005-04-01,84.41738
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2005-07-01,84.92753
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2005-10-01,85.21587
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2006-01-01,85.63729
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2006-04-01,86.30269
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2006-07-01,86.76847
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2006-10-01,86.76847
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2007-01-01,87.12335
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2007-04-01,87.67786
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2007-07-01,88.188
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2007-10-01,88.80904
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2008-01-01,89.78497
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2008-04-01,90.80524
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2008-07-01,91.69245
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2008-10-01,91.29321
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2009-01-01,91.11577
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2009-04-01,91.58155
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2009-07-01,91.80335
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2009-10-01,91.89207
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2010-01-01,92.29131
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2010-04-01,92.868
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2010-07-01,93.28941
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2010-10-01,93.53339
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2011-01-01,94.44962
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2011-04-01,95.34884
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2011-07-01,95.90697
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2011-10-01,96.62016
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2012-01-01,97.51938
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2012-04-01,98.48062
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2012-07-01,98.94574
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2012-10-01,99.00775
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2013-01-01,99.37984
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2013-04-01,99.62791
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2013-07-01,100.062
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2013-10-01,99.68993
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2014-01-01,99.87597
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2014-04-01,100.062
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2014-07-01,100
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2014-10-01,99.78294
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2015-01-01,99.62791
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2015-04-01,100.124
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2015-07-01,100.186
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2015-10-01,99.93799
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2016-01-01,99.53333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2016-04-01,99.73333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2016-07-01,100.1667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2016-10-01,100.0667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2017-01-01,100.8667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2017-04-01,101.2333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2017-07-01,101.3
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2017-10-01,101
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2018-01-01,101.6
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2018-04-01,102.1667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2018-07-01,102.8
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2018-10-01,102.4333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2019-01-01,102.5667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2019-04-01,103.0333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2019-07-01,103.1667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2019-10-01,102.7333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2020-01-01,102.8667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2020-04-01,102.9
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2020-07-01,102.6667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2020-10-01,102.5
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2021-01-01,103.4667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2021-04-01,104.1333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2021-07-01,104.9
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2021-10-01,106.1333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2022-01-01,109.3333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2022-04-01,111.3333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2022-07-01,113.7
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2022-10-01,118.6
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2023-01-01,119.0667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2023-04-01,119.5667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2023-07-01,120.0333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2023-10-01,119.7667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2024-01-01,120.1667
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2024-04-01,120.5333
Italy,ITA,Neither seasonally adjusted nor calendar adjusted,2024-07-01,121.2667
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1955-01-01,17.0619
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1955-04-01,17.03132
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1955-07-01,17.01298
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1955-10-01,16.91513
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1956-01-01,16.93348
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1956-04-01,17.11082
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1956-07-01,17.08025
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1956-10-01,17.16586
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1957-01-01,17.36767
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1957-04-01,17.58171
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1957-07-01,17.85078
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1957-10-01,17.60617
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1958-01-01,17.41659
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1958-04-01,17.44717
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1958-07-01,17.59394
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1958-10-01,17.61229
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1959-01-01,17.52667
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1959-04-01,17.58782
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1959-07-01,17.7774
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1959-10-01,17.9364
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1960-01-01,18.11986
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1960-04-01,18.28498
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1960-07-01,18.41951
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1960-10-01,18.53571
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1961-01-01,18.85371
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1961-04-01,18.98213
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1961-07-01,19.39797
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1961-10-01,20.06455
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1962-01-01,20.30917
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1962-04-01,20.57824
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1962-07-01,20.74336
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1962-10-01,20.95128
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1963-01-01,21.65424
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1963-04-01,22.02003
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1963-07-01,22.14195
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1963-10-01,22.30452
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1964-01-01,22.37768
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1964-04-01,22.75159
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1964-07-01,22.88977
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1964-10-01,23.45064
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1965-01-01,23.91396
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1965-04-01,24.39354
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1965-07-01,24.38541
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1965-10-01,24.86499
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1966-01-01,25.30393
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1966-04-01,25.62907
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1966-07-01,25.64532
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1966-10-01,25.89731
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1967-01-01,26.38501
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1967-04-01,26.36876
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1967-07-01,26.47443
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1967-10-01,27.33604
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1968-01-01,27.77498
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1968-04-01,27.84001
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1968-07-01,28.05135
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1968-10-01,28.58783
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1969-01-01,28.72601
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1969-04-01,29.24623
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1969-07-01,29.90464
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1969-10-01,30.27042
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1970-01-01,30.94935
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1970-04-01,31.39051
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1970-07-01,31.45839
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1970-10-01,32.34071
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1971-01-01,32.81581
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1971-04-01,33.39272
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1971-07-01,33.76601
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1971-10-01,34.20718
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1972-01-01,34.34292
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1972-04-01,35.0895
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1972-07-01,35.39493
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1972-10-01,35.87003
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1973-01-01,36.85416
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1973-04-01,38.72062
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1973-07-01,39.87444
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1973-10-01,41.57122
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1974-01-01,45.43989
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1974-04-01,47.47603
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1974-07-01,49.24069
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1974-10-01,51.31076
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1975-01-01,52.32884
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1975-04-01,53.75414
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1975-07-01,54.33104
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1975-10-01,55.75634
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1976-01-01,57.0459
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1976-04-01,58.81055
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1976-07-01,59.59108
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1976-10-01,61.01637
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1977-01-01,62.3738
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1977-04-01,64.07059
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1977-07-01,64.34207
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1977-10-01,64.95291
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1978-01-01,65.29227
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1978-04-01,66.6497
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1978-07-01,67.15874
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1978-10-01,67.36235
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1979-01-01,67.26054
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1979-04-01,68.85552
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1979-07-01,69.56817
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1979-10-01,70.72198
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1980-01-01,72.11334
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1980-04-01,74.42097
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1980-07-01,75.20149
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1980-10-01,76.1517
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1981-01-01,76.86434
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1981-04-01,78.08603
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1981-07-01,78.35751
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1981-10-01,79.27377
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1982-01-01,79.27377
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1982-04-01,80.12217
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1982-07-01,80.5294
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1982-10-01,81.24204
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1983-01-01,80.97056
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1983-04-01,81.92076
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1983-07-01,81.71715
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1983-10-01,82.59947
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1984-01-01,82.93883
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1984-04-01,83.58361
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1984-07-01,83.54967
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1984-10-01,84.49987
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1985-01-01,84.60168
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1985-04-01,85.3822
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1985-07-01,85.51794
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1985-10-01,85.89124
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1986-01-01,85.92517
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1986-04-01,86.12878
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1986-07-01,85.72156
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1986-10-01,85.68762
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1987-01-01,85.21252
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1987-04-01,86.26453
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1987-07-01,86.09485
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1987-10-01,86.3324
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1988-01-01,85.8573
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1988-04-01,86.4342
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1988-07-01,86.60388
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1988-10-01,87.24866
Japan,JPN,Neither seasonally adjusted nor calendar adjusted,1989-01-01,86.77357
