reference_area,ref_area,time,chain_linked_valume_index,deflator_index
Austria,AUT,2021-04-01,106.18296687,109.767165412
Austria,AUT,2021-07-01,110.032285489,111.204453612
Austria,AUT,2021-10-01,110.073219701,113.900819734
Austria,AUT,2022-01-01,110.381664108,112.547567785
Austria,AUT,2022-04-01,113.499220531,114.974058341
Austria,AUT,2022-07-01,113.42622356,118.254739169
Austria,AUT,2022-10-01,113.401755422,119.195597164
Austria,AUT,2023-01-01,112.681519795,122.610742332
Austria,AUT,2023-04-01,112.216511903,123.518841633
Austria,AUT,2023-07-01,111.329800852,124.545832256
Austria,AUT,2023-10-01,110.735548162,125.279186775
Austria,AUT,2024-01-01,110.969462486,125.683015784
Austria,AUT,2024-04-01,110.924655961,126.691502238
Austria,AUT,2024-07-01,111.217144387,127.716228347
Belgium,BEL,1995-01-01,68.697685512,73.164839287
Belgium,BEL,1995-04-01,69.047776202,73.087475247
Belgium,BEL,1995-07-01,69.580304802,73.243762514
Belgium,BEL,1995-10-01,69.781400134,72.98123547
Belgium,BEL,1996-01-01,69.469592362,73.697896295
Belgium,BEL,1996-04-01,69.996224512,73.326731655
Belgium,BEL,1996-07-01,70.371925156,73.345621646
Belgium,BEL,1996-10-01,70.931295802,73.502215924
Belgium,BEL,1997-01-01,71.609827533,73.468194229
Belgium,BEL,1997-04-01,72.694422223,73.831305093
Belgium,BEL,1997-07-01,73.355088592,74.224029111
Belgium,BEL,1997-10-01,73.761063543,74.555591241
Belgium,BEL,1998-01-01,73.941565305,74.943670223
Belgium,BEL,1998-04-01,74.179535448,75.331322254
Belgium,BEL,1998-07-01,74.425514201,75.60992101
Belgium,BEL,1998-10-01,74.590878809,75.555346467
Belgium,BEL,1999-01-01,75.354513028,75.557034291
Belgium,BEL,1999-04-01,76.373278699,75.595665459
Belgium,BEL,1999-07-01,77.511029441,75.746928011
Belgium,BEL,1999-10-01,78.425507161,76.332778415
Belgium,BEL,2000-01-01,78.963844203,76.775305061
Belgium,BEL,2000-04-01,79.518902521,77.152870522
Belgium,BEL,2000-07-01,79.917572916,77.475515454
Belgium,BEL,2000-10-01,80.698896484,77.940902973
Belgium,BEL,2001-01-01,80.730490893,77.80797556
Belgium,BEL,2001-04-01,80.735155248,78.966452463
Belgium,BEL,2001-07-01,80.611945855,79.190558079
Belgium,BEL,2001-10-01,80.530539648,79.529040565
Belgium,BEL,2002-01-01,81.205551111,79.754522709
Belgium,BEL,2002-04-01,81.888395171,79.965933788
Belgium,BEL,2002-07-01,82.357118907,80.275462005
Belgium,BEL,2002-10-01,82.663646276,80.661460714
Belgium,BEL,2003-01-01,82.428668362,80.974431938
Belgium,BEL,2003-04-01,82.592272835,81.524750088
Belgium,BEL,2003-07-01,82.961636995,81.825361354
Belgium,BEL,2003-10-01,83.53790493,82.265021488
Belgium,BEL,2004-01-01,84.772815079,82.767643646
Belgium,BEL,2004-04-01,85.575084244,82.861555449
Belgium,BEL,2004-07-01,86.353503591,83.348618647
Belgium,BEL,2004-10-01,86.658270827,83.861715951
Belgium,BEL,2005-01-01,87.094784106,84.099577779
Belgium,BEL,2005-04-01,87.602758834,84.622842474
Belgium,BEL,2005-07-01,87.980835659,85.133499486
Belgium,BEL,2005-10-01,88.65320692,85.91349437
Belgium,BEL,2006-01-01,89.179223024,86.384144675
Belgium,BEL,2006-04-01,89.483726239,86.587286007
Belgium,BEL,2006-07-01,90.305972927,87.029739356
Belgium,BEL,2006-10-01,91.329842987,87.465263758
Belgium,BEL,2007-01-01,92.607348384,88.255477037
Belgium,BEL,2007-04-01,93.017371644,88.501750139
Belgium,BEL,2007-07-01,93.771413133,88.510411389
Belgium,BEL,2007-10-01,94.150546038,88.92100493
Belgium,BEL,2008-01-01,94.538919647,89.58400342
Belgium,BEL,2008-04-01,94.584771143,90.169628453
Belgium,BEL,2008-07-01,94.067203684,90.636893457
Belgium,BEL,2008-10-01,92.025272007,90.575528983
Belgium,BEL,2009-01-01,91.107274019,90.51465017
Belgium,BEL,2009-04-01,91.250196915,90.764883922
Belgium,BEL,2009-07-01,92.521453836,91.325172243
Belgium,BEL,2009-10-01,93.183792332,91.162080642
Belgium,BEL,2010-01-01,93.545411902,91.467942892
Belgium,BEL,2010-04-01,94.399164992,92.426434299
Belgium,BEL,2010-07-01,94.773369522,92.823063869
Belgium,BEL,2010-10-01,95.320507235,93.237513884
Belgium,BEL,2011-01-01,95.975101142,94.003451533
Belgium,BEL,2011-04-01,96.21747162,94.472275391
Belgium,BEL,2011-07-01,96.492492588,94.801970454
Belgium,BEL,2011-10-01,96.6539849,95.172113405
Belgium,BEL,2012-01-01,96.644216155,96.284042185
Belgium,BEL,2012-04-01,96.437312381,96.620778381
Belgium,BEL,2012-07-01,96.602676988,96.763388726
Belgium,BEL,2012-10-01,96.486332118000007,97.134671029
Belgium,BEL,2013-01-01,96.104911038,97.705979818
Belgium,BEL,2013-04-01,96.735127086,98.046623204
Belgium,BEL,2013-07-01,97.123588702,98.029508087
Belgium,BEL,2013-10-01,97.386728764,98.478481209
Belgium,BEL,2014-01-01,97.948915625,98.650721599
Belgium,BEL,2014-04-01,98.175444896,98.63439283
Belgium,BEL,2014-07-01,98.833383057,99.13446614
Belgium,BEL,2014-10-01,99.231349398,99.13791277
Belgium,BEL,2015-01-01,99.496777634,99.543999542
Belgium,BEL,2015-04-01,99.959428907,99.692174808
Belgium,BEL,2015-07-01,100.09601532,100.235184633
Belgium,BEL,2015-10-01,100.447954152,100.52347468
Belgium,BEL,2016-01-01,100.562274868,100.6026533
Belgium,BEL,2016-04-01,101.156848198,102.041573754
Belgium,BEL,2016-07-01,101.340958235,102.300920086
Belgium,BEL,2016-10-01,101.71393067,102.623661075
Belgium,BEL,2017-01-01,102.339218342,103.417042649
Belgium,BEL,2017-04-01,102.569267881,103.91101759
Belgium,BEL,2017-07-01,102.507575178,104.063329059
Belgium,BEL,2017-10-01,103.326301597,104.268947004
Belgium,BEL,2018-01-01,103.752518092,104.680724625
Belgium,BEL,2018-04-01,104.277918148,105.666284313
Belgium,BEL,2018-07-01,104.731592737,105.751300355
Belgium,BEL,2018-10-01,105.693946106,106.685152516
Belgium,BEL,2019-01-01,106.128171212,106.63513125
Belgium,BEL,2019-04-01,106.757683206,107.305024635
Belgium,BEL,2019-07-01,107.60008343,108.035969497
Belgium,BEL,2019-10-01,108.192456593,108.643703711
Belgium,BEL,2020-01-01,105.379674146,109.000337186
Belgium,BEL,2020-04-01,93.888550063,108.502685062
Belgium,BEL,2020-07-01,104.67051608,109.454289204
Belgium,BEL,2020-10-01,104.19307968,110.475694721
Belgium,BEL,2021-01-01,105.838101097,110.926225899
Belgium,BEL,2021-04-01,107.466577252,111.512500022
Belgium,BEL,2021-07-01,109.562633055,112.432684348
Belgium,BEL,2021-10-01,110.579286565,114.557213536
Belgium,BEL,2022-01-01,111.357177871,116.894598452
Belgium,BEL,2022-04-01,112.807880473,119.125707006
Belgium,BEL,2022-07-01,113.670698254,121.158743141
Belgium,BEL,2022-10-01,113.960504349,123.021219191
Belgium,BEL,2023-01-01,114.148662694,125.165403991
Belgium,BEL,2023-04-01,114.296954,125.098348624
Belgium,BEL,2023-07-01,114.342981509,125.809285411
Belgium,BEL,2023-10-01,114.662533872,125.856513702
Belgium,BEL,2024-01-01,115.023801415,126.815791494
Belgium,BEL,2024-04-01,115.341593643,127.68761302
Brazil,BRA,1996-01-01,58.839628549,22.650339614
Brazil,BRA,1996-04-01,59.589752468,23.203434823
Brazil,BRA,1996-07-01,61.653990665,23.630486131
Brazil,BRA,1996-10-01,61.197338251,25.002555217
Brazil,BRA,1997-01-01,61.815430116,24.885956543
Brazil,BRA,1997-04-01,62.156991873,25.245279099
Brazil,BRA,1997-07-01,62.827513111,25.770328343
Brazil,BRA,1997-10-01,63.472038024,25.603855929
Brazil,BRA,1998-01-01,62.216423971,26.495601409
Brazil,BRA,1998-04-01,63.230916101,26.753635476
Brazil,BRA,1998-07-01,63.175302418,26.904632574
Brazil,BRA,1998-10-01,62.540982651,26.338070198
Brazil,BRA,1999-01-01,62.642174852,27.902353662
Brazil,BRA,1999-04-01,62.900732448,28.667179944
Brazil,BRA,1999-07-01,62.965869243,28.757329039
Brazil,BRA,1999-10-01,63.830420467,29.683610815
Brazil,BRA,2000-01-01,64.524683882,29.810961072
Brazil,BRA,2000-04-01,65.386168789,30.028555031
Brazil,BRA,2000-07-01,66.282773573,30.811749699
Brazil,BRA,2000-10-01,67.035405369,30.883395415
Brazil,BRA,2001-01-01,67.188974553,32.166084323
Brazil,BRA,2001-04-01,66.945090353,32.373741111
Brazil,BRA,2001-07-01,66.65394987,33.005134989
Brazil,BRA,2001-10-01,66.333476817,33.911606841
Brazil,BRA,2002-01-01,68.025623347,34.771755059
Brazil,BRA,2002-04-01,68.260477471,36.022528233
Brazil,BRA,2002-07-01,69.117762413,36.383702884
Brazil,BRA,2002-10-01,69.795548423,37.153902794
Brazil,BRA,2003-01-01,69.569554026,39.501878569
Brazil,BRA,2003-04-01,68.988726142,40.660400389
Brazil,BRA,2003-07-01,69.569357818,41.78497881
Brazil,BRA,2003-10-01,70.289084476,42.693097907
Brazil,BRA,2004-01-01,71.334431586,43.225832374
Brazil,BRA,2004-04-01,73.25395439,44.068518547
Brazil,BRA,2004-07-01,74.167356986,45.046796642
Brazil,BRA,2004-10-01,74.770685132,45.581505109
Brazil,BRA,2005-01-01,75.40492276,45.979011048
Brazil,BRA,2005-04-01,76.223399881,47.111039832
Brazil,BRA,2005-07-01,75.774509904,48.231274447
Brazil,BRA,2005-10-01,76.823191381,49.047983921
Brazil,BRA,2006-01-01,77.90436938,49.343027067
Brazil,BRA,2006-04-01,78.241337011,49.926716995
Brazil,BRA,2006-07-01,79.549591773,51.371301323
Brazil,BRA,2006-10-01,80.536660121,52.613924541
Brazil,BRA,2007-01-01,81.925057689,53.414328988
Brazil,BRA,2007-04-01,83.369960061,53.977116738
Brazil,BRA,2007-07-01,84.229757878,54.324237443
Brazil,BRA,2007-10-01,85.455164239,54.953608433
Brazil,BRA,2008-01-01,86.597455992,57.030306146
Brazil,BRA,2008-04-01,88.36442057,58.470945012
Brazil,BRA,2008-07-01,89.694496545,59.906993968
Brazil,BRA,2008-10-01,86.347681149,61.007195788
Brazil,BRA,2009-01-01,85.196000912,61.551961574
Brazil,BRA,2009-04-01,86.699666429,62.300397795
Brazil,BRA,2009-07-01,88.741840685,63.60690668
Brazil,BRA,2009-10-01,90.967001551,65.363009618
Brazil,BRA,2010-01-01,92.923181297,65.993681308
Brazil,BRA,2010-04-01,94.088706629,67.361746969
Brazil,BRA,2010-07-01,94.920288955,69.629681402
Brazil,BRA,2010-10-01,96.222742625,71.129313154
Brazil,BRA,2011-01-01,97.625107876,71.817973543
Brazil,BRA,2011-04-01,98.496779381,73.919382146
Brazil,BRA,2011-07-01,98.332493467,74.950431662
Brazil,BRA,2011-10-01,99.259427997,75.9047231
Brazil,BRA,2012-01-01,97.870784213,79.375543235
Brazil,BRA,2012-04-01,99.551958003,79.550015274
Brazil,BRA,2012-07-01,101.285353119,80.552833174
Brazil,BRA,2012-10-01,101.354251848,81.636690219
Brazil,BRA,2013-01-01,101.845505646,83.647143512
Brazil,BRA,2013-04-01,103.307796198,85.707039976
Brazil,BRA,2013-07-01,103.740171944,86.644796106
Brazil,BRA,2013-10-01,103.93560896,88.586242051
Brazil,BRA,2014-01-01,104.703796184,90.582885802
Brazil,BRA,2014-04-01,103.336352287,92.169710986
Brazil,BRA,2014-07-01,103.232959368,94.077941354
Brazil,BRA,2014-10-01,103.68393576,94.832687012
Brazil,BRA,2015-01-01,102.839133556,96.734893873
Brazil,BRA,2015-04-01,100.50868802,98.581936362
Brazil,BRA,2015-07-01,98.934915668,101.323980027
Brazil,BRA,2015-10-01,97.976240137,103.280619974
Brazil,BRA,2016-01-01,96.642176504,105.95069194
Brazil,BRA,2016-04-01,96.926679344,107.637294181
Brazil,BRA,2016-07-01,96.439288737,108.757804798
Brazil,BRA,2016-10-01,96.349421244,110.681845331
Brazil,BRA,2017-01-01,97.276339909,111.198476241
Brazil,BRA,2017-04-01,98.051119764,111.25193391
Brazil,BRA,2017-07-01,98.370319912,111.415844221
Brazil,BRA,2017-10-01,98.950009453,113.680359491
Brazil,BRA,2018-01-01,99.412402385,115.446119691
Brazil,BRA,2018-04-01,99.386385298,116.696767497
Brazil,BRA,2018-07-01,100.284665366,117.010262092
Brazil,BRA,2018-10-01,100.078243133,119.08584897
Brazil,BRA,2019-01-01,100.364189931,119.591390688
Brazil,BRA,2019-04-01,100.9665366,121.008419542
Brazil,BRA,2019-07-01,100.928356846,123.426917099
Brazil,BRA,2019-10-01,101.750835678,124.006027998
Brazil,BRA,2020-01-01,99.509380735,128.198384719
Brazil,BRA,2020-04-01,90.730660638,129.166832793
Brazil,BRA,2020-07-01,97.875500859,130.435242079
Brazil,BRA,2020-10-01,101.480646988,133.262300537
Brazil,BRA,2021-01-01,102.490676604,143.666771296
Brazil,BRA,2021-04-01,101.870694666,144.399139402
Brazil,BRA,2021-07-01,101.982991585,148.921907451
Brazil,BRA,2021-10-01,103.136711348,150.29678642
Brazil,BRA,2022-01-01,104.028848989,152.723862195
Brazil,BRA,2022-04-01,105.288525863,159.398138202
Brazil,BRA,2022-07-01,106.302414343,161.817653511
Brazil,BRA,2022-10-01,106.686244633,162.841723242
Brazil,BRA,2023-01-01,107.947052303,164.230514683
Brazil,BRA,2023-04-01,108.715165571,165.403561724
Brazil,BRA,2023-07-01,108.856147708,166.447519508
Brazil,BRA,2023-10-01,109.058356628,170.514442709
Brazil,BRA,2024-01-01,110.194389235,169.210363055
Brazil,BRA,2024-04-01,111.789437242,171.872281359
Canada,CAN,1961-01-01,17.698344247,11.525083656
Canada,CAN,1961-04-01,18.146489163,11.488526025
Canada,CAN,1961-07-01,18.588068743,11.515075695
Canada,CAN,1961-10-01,18.840955728,11.573841135
Canada,CAN,1962-01-01,19.342304175,11.590735073
Canada,CAN,1962-04-01,19.496030282,11.630250791
Canada,CAN,1962-07-01,19.745367123,11.721544384
Canada,CAN,1962-10-01,20.132819162,11.761479813
Canada,CAN,1963-01-01,20.260478457,11.799454796
Canada,CAN,1963-04-01,20.555140426,11.867879983
Canada,CAN,1963-07-01,20.711346772,11.971459708
Canada,CAN,1963-10-01,21.359515566,12.08048325
Canada,CAN,1964-01-01,21.894225642,12.064480985
Canada,CAN,1964-04-01,21.976219383,12.212416094
Canada,CAN,1964-07-01,22.210772062,12.34583781
Canada,CAN,1964-10-01,22.322188231,12.451667003
Canada,CAN,1965-01-01,23.032265704,12.491829426
Canada,CAN,1965-04-01,23.243134544,12.678516443
Canada,CAN,1965-07-01,23.567510734,12.804164012
Canada,CAN,1965-10-01,24.145114333,12.945639556
Canada,CAN,1966-01-01,24.614949171,13.127976286
Canada,CAN,1966-04-01,25.146303631,13.283722828
Canada,CAN,1966-07-01,25.134291499,13.465172167
Canada,CAN,1966-10-01,25.445780179,13.553854181
Canada,CAN,1967-01-01,25.388442919,13.749896733
Canada,CAN,1967-04-01,25.917365774,13.90738315
Canada,CAN,1967-07-01,25.999067722,13.98657874
Canada,CAN,1967-10-01,26.112331912,14.168334891
Canada,CAN,1968-01-01,26.334921091,14.368317512
Canada,CAN,1968-04-01,27.042907383,14.42613381
Canada,CAN,1968-07-01,27.419563094,14.557041817
Canada,CAN,1968-10-01,27.799233996,14.725460405
Canada,CAN,1969-01-01,28.179828907,14.939485022
Canada,CAN,1969-04-01,28.295767863,15.176561901
Canada,CAN,1969-07-01,28.609688149,15.302244003
Canada,CAN,1969-10-01,29.0139669,15.464430943
Canada,CAN,1970-01-01,29.193273498,15.725339774
Canada,CAN,1970-04-01,29.195705104,15.869954352
Canada,CAN,1970-07-01,29.497856418,16.026230908
Canada,CAN,1970-10-01,29.542646594,16.141382147
Canada,CAN,1971-01-01,29.390671242,16.459375464
Canada,CAN,1971-04-01,30.248833498,16.660765399
Canada,CAN,1971-07-01,31.084770878,16.748016228
Canada,CAN,1971-10-01,31.424514816,17.016516333
Canada,CAN,1972-01-01,31.319372189,17.34826852
Canada,CAN,1972-04-01,32.207248665,17.512073725
Canada,CAN,1972-07-01,32.302810766,17.7899881
Canada,CAN,1972-10-01,33.061568984,18.126918766
Canada,CAN,1973-01-01,33.910102081,18.483449942
Canada,CAN,1973-04-01,34.233602893,19.084247638
Canada,CAN,1973-07-01,34.392775797,19.650935712
Canada,CAN,1973-10-01,35.027133071,20.445373108
Canada,CAN,1974-01-01,35.317029093,21.238622009
Canada,CAN,1974-04-01,35.679289699,21.960777799
Canada,CAN,1974-07-01,35.686146827,22.841240052
Canada,CAN,1974-10-01,35.500226261,23.379198215
Canada,CAN,1975-01-01,35.30681635,23.826580727
Canada,CAN,1975-04-01,35.759775845,24.393024989
Canada,CAN,1975-07-01,36.445829055,25.118249274
Canada,CAN,1975-10-01,36.867566734,25.677435948
Canada,CAN,1976-01-01,37.510045571,26.285021634
Canada,CAN,1976-04-01,38.318943497,27.041783605
Canada,CAN,1976-07-01,38.495867122,27.204097148
Canada,CAN,1976-10-01,38.558067593,27.752804628
Canada,CAN,1977-01-01,39.149482712,28.221077497
Canada,CAN,1977-04-01,39.34926343,28.702904481
Canada,CAN,1977-07-01,39.580557757,29.159169535
Canada,CAN,1977-10-01,40.207766111,29.483506524
Canada,CAN,1978-01-01,40.554999393,29.895072329
Canada,CAN,1978-04-01,40.831035263,30.59906413
Canada,CAN,1978-07-01,41.211921968,31.11109517
Canada,CAN,1978-10-01,41.602680991,31.771448468
Canada,CAN,1979-01-01,41.934595158,32.515323542
Canada,CAN,1979-04-01,42.490897892,33.599751585999996
Canada,CAN,1979-07-01,42.802386572,34.382047147
Canada,CAN,1979-10-01,43.089559196,35.204589977
Canada,CAN,1980-01-01,43.388743952,35.870100728
Canada,CAN,1980-04-01,43.369777428,36.74811027
Canada,CAN,1980-07-01,43.333741033,37.652376206
Canada,CAN,1980-10-01,43.933326347,38.806727204
Canada,CAN,1981-01-01,44.879804518,39.851068738
Canada,CAN,1981-04-01,45.370502533,40.748861459
Canada,CAN,1981-07-01,44.962576374,41.658027727
Canada,CAN,1981-10-01,44.755792632,42.277961817
Canada,CAN,1982-01-01,44.243599224,43.491416339
Canada,CAN,1982-04-01,43.734226478,44.401405526
Canada,CAN,1982-07-01,43.346385382,45.15149767
Canada,CAN,1982-10-01,42.946386257,46.049795036
Canada,CAN,1983-01-01,43.648244904,46.413380763
Canada,CAN,1983-04-01,44.509325086,46.934083868
Canada,CAN,1983-07-01,45.009360466,47.881158043
Canada,CAN,1983-10-01,45.568921551,48.208727022
Canada,CAN,1984-01-01,46.358172104,48.534132201
Canada,CAN,1984-04-01,47.257817551,48.855300663
Canada,CAN,1984-07-01,47.461002517,49.241901819
Canada,CAN,1984-10-01,48.201718221,49.547502607
Canada,CAN,1985-01-01,48.942288029,49.898612531
Canada,CAN,1985-04-01,49.099710177,50.685727377
Canada,CAN,1985-07-01,49.723027962,50.911201763
Canada,CAN,1985-10-01,50.48110533,51.233054621
Canada,CAN,1986-01-01,50.455524839,51.63979679
Canada,CAN,1986-04-01,50.745518125,51.862682243
Canada,CAN,1986-07-01,50.809323457,52.428011294
Canada,CAN,1986-10-01,50.441518791,53.171253935
Canada,CAN,1987-01-01,51.607425054,53.784632545
Canada,CAN,1987-04-01,52.26852999,54.539988802
Canada,CAN,1987-07-01,53.067117908,55.069270208
Canada,CAN,1987-10-01,53.752684797,55.682903269
Canada,CAN,1988-01-01,54.535856335,56.282425042
Canada,CAN,1988-04-01,55.019794486,56.72059812
Canada,CAN,1988-07-01,55.02796468,57.645620213
Canada,CAN,1988-10-01,55.405593033,58.402145982
Canada,CAN,1989-01-01,56.045786161,58.818978458
Canada,CAN,1989-04-01,56.263803921,59.808313508
Canada,CAN,1989-07-01,56.466940255,60.424161169
Canada,CAN,1989-10-01,56.354551443,60.73188122
Canada,CAN,1990-01-01,56.896507704,61.097858198
Canada,CAN,1990-04-01,56.668228568,61.671656187
Canada,CAN,1990-07-01,56.262101797,62.300782627
Canada,CAN,1990-10-01,55.761142407,62.777963791
Canada,CAN,1991-01-01,54.958955713,63.441975196
Canada,CAN,1991-04-01,55.222736291,63.827085919
Canada,CAN,1991-07-01,55.295976252,64.035468573
Canada,CAN,1991-10-01,55.393143213,64.097280766
Canada,CAN,1992-01-01,55.432243431,64.350433622
Canada,CAN,1992-04-01,55.495416545,64.705931536
Canada,CAN,1992-07-01,55.796011632,64.980069118
Canada,CAN,1992-10-01,56.113919751,65.119758273
Canada,CAN,1993-01-01,56.470198606,65.297872898
Canada,CAN,1993-04-01,56.984580459,65.714229233
Canada,CAN,1993-07-01,57.529551911,65.502871266
Canada,CAN,1993-10-01,57.7756304,65.980409268
Canada,CAN,1994-01-01,58.627519113,66.211794062
Canada,CAN,1994-04-01,59.483395659,66.188512092
Canada,CAN,1994-07-01,60.245995814,66.778689348
Canada,CAN,1994-10-01,60.683636194,67.125325922
Canada,CAN,1995-01-01,61.241203363,67.59575593
Canada,CAN,1995-04-01,61.267221543,67.967546208
Canada,CAN,1995-07-01,61.34819401,68.215237781
Canada,CAN,1995-10-01,61.595780094,68.569415402
Canada,CAN,1996-01-01,61.685165917,68.75739547
Canada,CAN,1996-04-01,62.124313892,68.974607361
Canada,CAN,1996-07-01,62.646087826,69.333613826
Canada,CAN,1996-10-01,63.142427166,69.833791384
Canada,CAN,1997-01-01,63.988480025,70.014991589
Canada,CAN,1997-04-01,64.708575714,69.830882088
Canada,CAN,1997-07-01,65.475698655,70.021898571
Canada,CAN,1997-10-01,66.10845107,70.219265147
Canada,CAN,1998-01-01,67.041895835,70.038325946
Canada,CAN,1998-04-01,67.077397277,70.046196642
