reference_area,ref_area,series,decade,var,value
Belgium,BEL,gdp,2010-19,mean,103896.1575
Belgium,BEL,gdp,2010-19,sd,8965.670025439846
Belgium,BEL,gdp,2020-,mean,135231.70555555556
Belgium,BEL,gdp,2020-,sd,14393.20305358512
Belgium,BEL,inflation_cpi,1990-99,mean,1.4442253878120122
Belgium,BEL,inflation_cpi,1990-99,sd,0.5493125199255252
Belgium,BEL,inflation_cpi,2000-09,mean,2.1193351442358557
Belgium,BEL,inflation_cpi,2000-09,sd,1.2366067223099133
Belgium,BEL,inflation_cpi,2010-19,mean,1.8175896150825852
Belgium,BEL,inflation_cpi,2010-19,sd,1.0543788047619627
Belgium,BEL,inflation_cpi,2020-,mean,4.093753562568275
Belgium,BEL,inflation_cpi,2020-,sd,3.5753130343648567
Belgium,BEL,inflation_def,1990-99,mean,0.9089789116766404
Belgium,BEL,inflation_def,1990-99,sd,0.699330441623532
Belgium,BEL,inflation_def,2000-09,mean,1.8380079653235604
Belgium,BEL,inflation_def,2000-09,sd,0.49705821361918806
Belgium,BEL,inflation_def,2010-19,mean,1.7027065561016175
Belgium,BEL,inflation_def,2010-19,sd,0.5509412897483241
Belgium,BEL,inflation_def,2020-,mean,3.681533206621912
Belgium,BEL,inflation_def,2020-,sd,2.3045798786140317
Belgium,BEL,lab_comp,1990-99,mean,28392.435
Belgium,BEL,lab_comp,1990-99,sd,1547.3437859339545
Belgium,BEL,lab_comp,2000-09,mean,38647.485
Belgium,BEL,lab_comp,2000-09,sd,4362.630208213318
Belgium,BEL,lab_comp,2010-19,mean,52245.2275
Belgium,BEL,lab_comp,2010-19,sd,3658.844520280048
Belgium,BEL,lab_comp,2020-,mean,66015.25555555556
Belgium,BEL,lab_comp,2020-,sd,6706.831848041853
Belgium,BEL,labor_share,1990-99,mean,0.5053169028493465
Belgium,BEL,labor_share,1990-99,sd,0.003800906842827472
Belgium,BEL,labor_share,2000-09,mean,0.5069901159626524
Belgium,BEL,labor_share,2000-09,sd,0.010505394654686072
Belgium,BEL,labor_share,2010-19,mean,0.5035530161160319
Belgium,BEL,labor_share,2010-19,sd,0.009538605520704239
Belgium,BEL,labor_share,2020-,mean,0.48856351195050995
Belgium,BEL,labor_share,2020-,sd,0.009661443055607335
Belgium,BEL,pc_lab_comp,1990-99,mean,3.663264611920733
Belgium,BEL,pc_lab_comp,1990-99,sd,1.324806346823739
Belgium,BEL,pc_lab_comp,2000-09,mean,3.957871514168259
Belgium,BEL,pc_lab_comp,2000-09,sd,1.7417202887820187
Belgium,BEL,pc_lab_comp,2010-19,mean,2.651551246182049
Belgium,BEL,pc_lab_comp,2010-19,sd,1.235484111414731
Belgium,BEL,pc_lab_comp,2020-,mean,5.512458108110499
Belgium,BEL,pc_lab_comp,2020-,sd,4.928365774644231
Belgium,BEL,pc_profits,1990-99,mean,2.8114972883982814
Belgium,BEL,pc_profits,1990-99,sd,2.7481625986002785
Belgium,BEL,pc_profits,2000-09,mean,3.901515443435239
Belgium,BEL,pc_profits,2000-09,sd,4.556529918487512
Belgium,BEL,pc_profits,2010-19,mean,4.100436115746995
Belgium,BEL,pc_profits,2010-19,sd,2.2692895510685567
Belgium,BEL,pc_profits,2020-,mean,5.935831662574367
Belgium,BEL,pc_profits,2020-,sd,7.809572939219899
Belgium,BEL,pc_rgdp,1990-99,mean,2.655328293695025
Belgium,BEL,pc_rgdp,1990-99,sd,1.3358758597798837
Belgium,BEL,pc_rgdp,2000-09,mean,1.8277989141344742
Belgium,BEL,pc_rgdp,2000-09,sd,1.9501965350764823
Belgium,BEL,pc_rgdp,2010-19,mean,1.539853992923456
Belgium,BEL,pc_rgdp,2010-19,sd,0.847838071383222
Belgium,BEL,pc_rgdp,2020-,mean,1.6793275811707216
Belgium,BEL,pc_rgdp,2020-,sd,5.260019699715877
Belgium,BEL,pc_taxes,1990-99,mean,6.075288841786949
Belgium,BEL,pc_taxes,1990-99,sd,3.317172090767478
Belgium,BEL,pc_taxes,2000-09,mean,2.0634265001691876
Belgium,BEL,pc_taxes,2000-09,sd,3.896439300605554
Belgium,BEL,pc_taxes,2010-19,mean,3.2650547075245635
Belgium,BEL,pc_taxes,2010-19,sd,3.74840388097001
Belgium,BEL,pc_taxes,2020-,mean,4.2932030400794945
Belgium,BEL,pc_taxes,2020-,sd,17.988217064535522
Belgium,BEL,profits,1990-99,mean,21515.255
Belgium,BEL,profits,1990-99,sd,1027.107964639704
Belgium,BEL,profits,2000-09,mean,29395.965
Belgium,BEL,profits,2000-09,sd,3914.943857707286
Belgium,BEL,profits,2010-19,mean,41481.5075
Belgium,BEL,profits,2010-19,sd,4387.882091559604
Belgium,BEL,profits,2020-,mean,57396.28888888889
Belgium,BEL,profits,2020-,sd,6301.0416935137555
Belgium,BEL,rgdp_index,1990-99,mean,72.70492142325
Belgium,BEL,rgdp_index,1990-99,sd,2.932534103512039
Belgium,BEL,rgdp_index,2000-09,mean,86.82895323935
Belgium,BEL,rgdp_index,2000-09,sd,5.186730938183823
Belgium,BEL,rgdp_index,2010-19,mean,99.843460265375
Belgium,BEL,rgdp_index,2010-19,sd,3.9389736763272927
Belgium,BEL,rgdp_index,2020-,mean,110.06617811211112
Belgium,BEL,rgdp_index,2020-,sd,5.615998634934775
Belgium,BEL,taxes,1990-99,mean,6282.765
Belgium,BEL,taxes,1990-99,sd,555.431389741817
Belgium,BEL,taxes,2000-09,mean,8213.38
Belgium,BEL,taxes,2000-09,sd,577.2272947861647
Belgium,BEL,taxes,2010-19,mean,10169.4275
Belgium,BEL,taxes,2010-19,sd,1005.818496902666
Belgium,BEL,taxes,2020-,mean,11820.166666666666
Belgium,BEL,taxes,2020-,sd,1621.8605913108124
Canada,CAN,contr_relative,1980-89,mean,0.5253371310728574
Canada,CAN,contr_relative,1980-89,sd,9.421593643754084
Canada,CAN,contr_relative,1990-99,mean,-1.7155618306670302
Canada,CAN,contr_relative,1990-99,sd,7.99664692287671
Canada,CAN,contr_relative,2000-09,mean,0.7622937445015844
Canada,CAN,contr_relative,2000-09,sd,1.9408403829005572
Canada,CAN,contr_relative,2010-19,mean,6.93905587166959
Canada,CAN,contr_relative,2010-19,sd,43.90544608296391
Canada,CAN,contr_relative,2020-,mean,-0.39895051005405785
Canada,CAN,contr_relative,2020-,sd,6.105051454584931
Canada,CAN,contr_total,1980-89,mean,4.953694585124384
Canada,CAN,contr_total,1980-89,sd,1.874069929411492
Canada,CAN,contr_total,1990-99,mean,1.8211950600540943
Canada,CAN,contr_total,1990-99,sd,1.137097066563741
Canada,CAN,contr_total,2000-09,mean,2.5415526475358545
Canada,CAN,contr_total,2000-09,sd,2.2343206143553047
Canada,CAN,contr_total,2010-19,mean,1.7229810637822265
Canada,CAN,contr_total,2010-19,sd,1.2791681377397486
Canada,CAN,contr_total,2020-,mean,5.313556262097318
Canada,CAN,contr_total,2020-,sd,3.5770336458675276
Canada,CAN,contr_unit_labor_cost,1980-89,mean,2.376919169318819
Canada,CAN,contr_unit_labor_cost,1980-89,sd,1.6398626203459392
Canada,CAN,contr_unit_labor_cost,1990-99,mean,0.737265779098121
Canada,CAN,contr_unit_labor_cost,1990-99,sd,1.2708443999192789
Canada,CAN,contr_unit_labor_cost,2000-09,mean,1.363655892128424
Canada,CAN,contr_unit_labor_cost,2000-09,sd,0.5973449667648214
Canada,CAN,contr_unit_labor_cost,2010-19,mean,0.7453731115894159
Canada,CAN,contr_unit_labor_cost,2010-19,sd,0.7227251766198851
Canada,CAN,contr_unit_labor_cost,2020-,mean,2.3455980143177246
Canada,CAN,contr_unit_labor_cost,2020-,sd,0.59435560512216
Canada,CAN,contr_unit_profit,1980-89,mean,1.8084563851113336
Canada,CAN,contr_unit_profit,1980-89,sd,1.690512463647132
Canada,CAN,contr_unit_profit,1990-99,mean,0.822995502862272
Canada,CAN,contr_unit_profit,1990-99,sd,1.3119533566532084
Canada,CAN,contr_unit_profit,2000-09,mean,1.0424807401063463
Canada,CAN,contr_unit_profit,2000-09,sd,2.215396628823726
Canada,CAN,contr_unit_profit,2010-19,mean,0.7859028861462097
Canada,CAN,contr_unit_profit,2010-19,sd,1.5688049135125397
Canada,CAN,contr_unit_profit,2020-,mean,1.8804578388974296
Canada,CAN,contr_unit_profit,2020-,sd,2.2812089160161304
Canada,CAN,contr_unit_tax,1980-89,mean,0.7683190306942316
Canada,CAN,contr_unit_tax,1980-89,sd,0.6261202695911645
Canada,CAN,contr_unit_tax,1990-99,mean,0.26093377809370144
Canada,CAN,contr_unit_tax,1990-99,sd,0.41377716567464057
Canada,CAN,contr_unit_tax,2000-09,mean,0.13541601530108405
Canada,CAN,contr_unit_tax,2000-09,sd,0.2855991406680967
Canada,CAN,contr_unit_tax,2010-19,mean,0.19170506604660087
Canada,CAN,contr_unit_tax,2010-19,sd,0.2098953253744076
Canada,CAN,contr_unit_tax,2020-,mean,1.087500408882164
Canada,CAN,contr_unit_tax,2020-,sd,2.909871305368734
Canada,CAN,gdp,1980-89,mean,126091.8611111111
Canada,CAN,gdp,1980-89,sd,25364.549836508635
Canada,CAN,gdp,1990-99,mean,205039.375
Canada,CAN,gdp,1990-99,sd,26120.732136917406
Canada,CAN,gdp,2000-09,mean,343975.4
Canada,CAN,gdp,2000-09,sd,47760.75824345488
Canada,CAN,gdp,2010-19,mean,496757.8
Canada,CAN,gdp,2010-19,sd,49340.14970989519
Canada,CAN,gdp,2020-,mean,662948.8888888889
Canada,CAN,gdp,2020-,sd,73582.08354011577
Canada,CAN,inflation_cpi,1980-89,mean,5.3142864655921676
Canada,CAN,inflation_cpi,1980-89,sd,2.2589385962319604
Canada,CAN,inflation_cpi,1990-99,mean,2.2015947508092877
Canada,CAN,inflation_cpi,1990-99,sd,1.6829807919538928
Canada,CAN,inflation_cpi,2000-09,mean,2.1167367732228843
Canada,CAN,inflation_cpi,2000-09,sd,0.9619315453274806
Canada,CAN,inflation_cpi,2010-19,mean,1.7420797684416984
Canada,CAN,inflation_cpi,2010-19,sd,0.61713172778931
Canada,CAN,inflation_cpi,2020-,mean,3.6003741678856045
Canada,CAN,inflation_cpi,2020-,sd,2.2713220572622252
Canada,CAN,inflation_def,1980-89,mean,4.837780603948008
Canada,CAN,inflation_def,1980-89,sd,1.8328603102417753
Canada,CAN,inflation_def,1990-99,mean,1.7459925382738497
Canada,CAN,inflation_def,1990-99,sd,1.10634451334797
Canada,CAN,inflation_def,2000-09,mean,2.4483474935474625
Canada,CAN,inflation_def,2000-09,sd,2.3396868448066463
Canada,CAN,inflation_def,2010-19,mean,1.6634215529147436
Canada,CAN,inflation_def,2010-19,sd,1.2903590175653301
Canada,CAN,inflation_def,2020-,mean,4.3970769011089645
Canada,CAN,inflation_def,2020-,sd,3.3697530523421086
Canada,CAN,lab_comp,1980-89,mean,65744.5
Canada,CAN,lab_comp,1980-89,sd,12597.701580617224
Canada,CAN,lab_comp,1990-99,mean,106019.65
Canada,CAN,lab_comp,1990-99,sd,10774.039050611547
Canada,CAN,lab_comp,2000-09,mean,171212.925
Canada,CAN,lab_comp,2000-09,sd,24190.355161518084
Canada,CAN,lab_comp,2010-19,mean,250826.3
Canada,CAN,lab_comp,2010-19,sd,25429.466819581674
Canada,CAN,lab_comp,2020-,mean,336668.1111111111
Canada,CAN,lab_comp,2020-,sd,34559.2256872832
Canada,CAN,labor_share,1980-89,mean,0.522642899425217
Canada,CAN,labor_share,1980-89,sd,0.010943399684711435
Canada,CAN,labor_share,1990-99,mean,0.5188259614888182
Canada,CAN,labor_share,1990-99,sd,0.016790544904311307
Canada,CAN,labor_share,2000-09,mean,0.4977067360148692
Canada,CAN,labor_share,2000-09,sd,0.009021821376490009
Canada,CAN,labor_share,2010-19,mean,0.5048492675180926
Canada,CAN,labor_share,2010-19,sd,0.0055914418556394134
Canada,CAN,labor_share,2020-,mean,0.5085241314778229
Canada,CAN,labor_share,2020-,sd,0.012413740862027168
Canada,CAN,pc_lab_comp,1980-89,mean,7.4547329551983035
Canada,CAN,pc_lab_comp,1980-89,sd,1.8453472874492267
Canada,CAN,pc_lab_comp,1990-99,mean,3.763297281913995
Canada,CAN,pc_lab_comp,1990-99,sd,1.631386745728312
Canada,CAN,pc_lab_comp,2000-09,mean,4.894650779442162
Canada,CAN,pc_lab_comp,2000-09,sd,2.5797557212193225
Canada,CAN,pc_lab_comp,2010-19,mean,3.7625538839984967
Canada,CAN,pc_lab_comp,2010-19,sd,1.737230632550685
Canada,CAN,pc_lab_comp,2020-,mean,5.966382398360924
Canada,CAN,pc_lab_comp,2020-,sd,4.939547955745594
Canada,CAN,pc_profits,1980-89,mean,7.856133055204973
Canada,CAN,pc_profits,1980-89,sd,5.6816951198417325
Canada,CAN,pc_profits,1990-99,mean,4.730488891343348
Canada,CAN,pc_profits,1990-99,sd,5.236304206033006
Canada,CAN,pc_profits,2000-09,mean,4.788758386735253
Canada,CAN,pc_profits,2000-09,sd,7.500606159991093
Canada,CAN,pc_profits,2010-19,mean,4.307617417837495
Canada,CAN,pc_profits,2010-19,sd,4.841899683784205
Canada,CAN,pc_profits,2020-,mean,5.943519719825657
Canada,CAN,pc_profits,2020-,sd,7.800402680277304
Canada,CAN,pc_rgdp,1980-89,mean,2.880977303666318
Canada,CAN,pc_rgdp,1980-89,sd,2.9779015503219894
Canada,CAN,pc_rgdp,1990-99,mean,2.385405251093554
Canada,CAN,pc_rgdp,1990-99,sd,2.2782135372349606
Canada,CAN,pc_rgdp,2000-09,mean,2.0921530571500493
Canada,CAN,pc_rgdp,2000-09,sd,2.114486893713571
Canada,CAN,pc_rgdp,2010-19,mean,2.2572073683311173
Canada,CAN,pc_rgdp,2010-19,sd,1.0268794342484993
Canada,CAN,pc_rgdp,2020-,mean,1.3108548741455273
Canada,CAN,pc_rgdp,2020-,sd,4.9491968264948625
Canada,CAN,pc_taxes,1980-89,mean,9.939505065757745
Canada,CAN,pc_taxes,1980-89,sd,5.560707306505312
Canada,CAN,pc_taxes,1990-99,mean,4.440758315515764
Canada,CAN,pc_taxes,1990-99,sd,2.9739062223957666
Canada,CAN,pc_taxes,2000-09,mean,3.295634434279135
Canada,CAN,pc_taxes,2000-09,sd,2.7972248527589385
Canada,CAN,pc_taxes,2010-19,mean,4.025530016851513
Canada,CAN,pc_taxes,2010-19,sd,1.808524544986978
Canada,CAN,pc_taxes,2020-,mean,11.824897028746776
Canada,CAN,pc_taxes,2020-,sd,42.40360844515524
Canada,CAN,profits,1980-89,mean,46715.72222222222
Canada,CAN,profits,1980-89,sd,9411.662915495892
Canada,CAN,profits,1990-99,mean,73192.875
Canada,CAN,profits,1990-99,sd,12533.087098346663
Canada,CAN,profits,2000-09,mean,134630.4
Canada,CAN,profits,2000-09,sd,20278.306858972883
Canada,CAN,profits,2010-19,mean,191560.9
Canada,CAN,profits,2010-19,sd,17859.626969142526
Canada,CAN,profits,2020-,mean,263427
Canada,CAN,profits,2020-,sd,25550.51292912094
Canada,CAN,rgdp_index,1980-89,mean,49.410219460305555
Canada,CAN,rgdp_index,1980-89,sd,4.450528321724483
Canada,CAN,rgdp_index,1990-99,mean,61.1789445324
Canada,CAN,rgdp_index,1990-99,sd,5.220913418956567
Canada,CAN,rgdp_index,2000-09,mean,82.960754614775
Canada,CAN,rgdp_index,2000-09,sd,5.287737980291263
Canada,CAN,rgdp_index,2010-19,mean,99.410908280125
Canada,CAN,rgdp_index,2010-19,sd,5.958286231961175
Canada,CAN,rgdp_index,2020-,mean,110.64123574644445
Canada,CAN,rgdp_index,2020-,sd,5.095473180047223
Canada,CAN,taxes,1980-89,mean,13631.638888888887
Canada,CAN,taxes,1980-89,sd,3594.72711583252
Canada,CAN,taxes,1990-99,mean,25826.85
Canada,CAN,taxes,1990-99,sd,3116.713263466286
Canada,CAN,taxes,2000-09,mean,38132.075
Canada,CAN,taxes,2000-09,sd,3950.318379817389
Canada,CAN,taxes,2010-19,mean,54370.6
Canada,CAN,taxes,2010-19,sd,6674.194186643481
Canada,CAN,taxes,2020-,mean,62853.77777777778
Canada,CAN,taxes,2020-,sd,15911.601829207575
Czechia,CZE,contr_relative,1990-99,mean,0.7599269531745362
Czechia,CZE,contr_relative,1990-99,sd,0.6232773193235324
Czechia,CZE,contr_relative,2000-09,mean,-1.5706419452602545
Czechia,CZE,contr_relative,2000-09,sd,15.954709132155331
Czechia,CZE,contr_relative,2010-19,mean,4.433334341391156
Czechia,CZE,contr_relative,2010-19,sd,17.261004369706505
Czechia,CZE,contr_relative,2020-,mean,1.239949936368923
Czechia,CZE,contr_relative,2020-,sd,1.3212212994566204
Czechia,CZE,contr_total,1990-99,mean,7.304023226344855
Czechia,CZE,contr_total,1990-99,sd,3.5786456453069704
Czechia,CZE,contr_total,2000-09,mean,2.4615135139247437
Czechia,CZE,contr_total,2000-09,sd,1.7379838503310165
Czechia,CZE,contr_total,2010-19,mean,1.6263301307573295
Czechia,CZE,contr_total,2010-19,sd,1.3677277762564672
Czechia,CZE,contr_total,2020-,mean,6.356057088895939
Czechia,CZE,contr_total,2020-,sd,2.4762987529527583
Czechia,CZE,contr_unit_labor_cost,1990-99,mean,2.3722519925222483
Czechia,CZE,contr_unit_labor_cost,1990-99,sd,1.6717357540116458
Czechia,CZE,contr_unit_labor_cost,2000-09,mean,1.168327785692541
Czechia,CZE,contr_unit_labor_cost,2000-09,sd,0.7630366317810006
Czechia,CZE,contr_unit_labor_cost,2010-19,mean,0.983954589529853
Czechia,CZE,contr_unit_labor_cost,2010-19,sd,0.9961180602857049
Czechia,CZE,contr_unit_labor_cost,2020-,mean,2.488112820538925
Czechia,CZE,contr_unit_labor_cost,2020-,sd,0.9901041808716077
Czechia,CZE,contr_unit_profit,1990-99,mean,4.627408844954006
Czechia,CZE,contr_unit_profit,1990-99,sd,3.4330975181217993
Czechia,CZE,contr_unit_profit,2000-09,mean,1.0340701527725624
Czechia,CZE,contr_unit_profit,2000-09,sd,1.2468274739158796
Czechia,CZE,contr_unit_profit,2010-19,mean,0.42294821025762935
Czechia,CZE,contr_unit_profit,2010-19,sd,1.2001695879117449
Czechia,CZE,contr_unit_profit,2020-,mean,3.4639510549730823
Czechia,CZE,contr_unit_profit,2020-,sd,2.2409037455255887
Czechia,CZE,contr_unit_tax,1990-99,mean,0.30436238886859956
Czechia,CZE,contr_unit_tax,1990-99,sd,0.5046725713542572
Czechia,CZE,contr_unit_tax,2000-09,mean,0.25911557545964037
Czechia,CZE,contr_unit_tax,2000-09,sd,0.6049711948250689
Czechia,CZE,contr_unit_tax,2010-19,mean,0.21942733096984698
Czechia,CZE,contr_unit_tax,2010-19,sd,0.46006628757993173
Czechia,CZE,contr_unit_tax,2020-,mean,0.4039932133839319
Czechia,CZE,contr_unit_tax,2020-,sd,1.3529976005870639
Czechia,CZE,gdp,1990-99,mean,492727.85
Czechia,CZE,gdp,1990-99,sd,61354.7026947877
Czechia,CZE,gdp,2000-09,mean,806727.475
Czechia,CZE,gdp,2000-09,sd,143917.23151386267
Czechia,CZE,gdp,2010-19,mean,1170902.425
Czechia,CZE,gdp,2010-19,sd,157651.05534512014
Czechia,CZE,gdp,2020-,mean,1709765.3333333333
Czechia,CZE,gdp,2020-,sd,198673.07764826945
Czechia,CZE,inflation_cpi,1990-99,mean,7.560989946237896
Czechia,CZE,inflation_cpi,1990-99,sd,3.673003395741562
Czechia,CZE,inflation_cpi,2000-09,mean,2.787296482166346
Czechia,CZE,inflation_cpi,2000-09,sd,1.9040454741093058
Czechia,CZE,inflation_cpi,2010-19,mean,1.690358101070469
Czechia,CZE,inflation_cpi,2010-19,sd,1.036618878926004
Czechia,CZE,inflation_cpi,2020-,mean,7.55330028853794
Czechia,CZE,inflation_cpi,2020-,sd,5.619025739148882
Czechia,CZE,inflation_def,1990-99,mean,7.119475267489008
Czechia,CZE,inflation_def,1990-99,sd,3.435581704341992
Czechia,CZE,inflation_def,2000-09,mean,2.409120311745981
Czechia,CZE,inflation_def,2000-09,sd,1.7322947385404777
Czechia,CZE,inflation_def,2010-19,mean,1.5679011442800947
Czechia,CZE,inflation_def,2010-19,sd,1.3557641237986022
Czechia,CZE,inflation_def,2020-,mean,6.109936974978161
Czechia,CZE,inflation_def,2020-,sd,2.443190262524239
Czechia,CZE,lab_comp,1990-99,mean,195708.75
Czechia,CZE,lab_comp,1990-99,sd,23589.634407097674
Czechia,CZE,lab_comp,2000-09,mean,325058.15
Czechia,CZE,lab_comp,2000-09,sd,62056.22817047579
Czechia,CZE,lab_comp,2010-19,mean,490084.95000000007
Czechia,CZE,lab_comp,2010-19,sd,78295.0233962084
Czechia,CZE,lab_comp,2020-,mean,746609.7777777778
Czechia,CZE,lab_comp,2020-,sd,72162.25518319244
Czechia,CZE,labor_share,1990-99,mean,0.3974082217026997
Czechia,CZE,labor_share,1990-99,sd,0.009762503477846646
Czechia,CZE,labor_share,2000-09,mean,0.40202296765780227
Czechia,CZE,labor_share,2000-09,sd,0.007230216088776512
Czechia,CZE,labor_share,2010-19,mean,0.4173650548541286
Czechia,CZE,labor_share,2010-19,sd,0.011226692641836525
Czechia,CZE,labor_share,2020-,mean,0.4376817573087069
Czechia,CZE,labor_share,2020-,sd,0.010436443835130113
Czechia,CZE,pc_lab_comp,1990-99,mean,8.863830049865069
Czechia,CZE,pc_lab_comp,1990-99,sd,6.138798945645915
Czechia,CZE,pc_lab_comp,2000-09,mean,6.297518569470234
Czechia,CZE,pc_lab_comp,2000-09,sd,3.450390413847518
Czechia,CZE,pc_lab_comp,2010-19,mean,4.87230860534211
Czechia,CZE,pc_lab_comp,2010-19,sd,3.175571354485939
Czechia,CZE,pc_lab_comp,2020-,mean,6.094915255838236
Czechia,CZE,pc_lab_comp,2020-,sd,3.8891855425968824
Czechia,CZE,pc_profits,1990-99,mean,9.632021040455454
Czechia,CZE,pc_profits,1990-99,sd,5.268220365566814
Czechia,CZE,pc_profits,2000-09,mean,5.3548235644955176
Czechia,CZE,pc_profits,2000-09,sd,3.8716829735097624
Czechia,CZE,pc_profits,2010-19,mean,3.3981187888498416
Czechia,CZE,pc_profits,2010-19,sd,3.414278401936938
Czechia,CZE,pc_profits,2020-,mean,7.566795631746933
Czechia,CZE,pc_profits,2020-,sd,6.507575161609567
Czechia,CZE,pc_rgdp,1990-99,mean,0.08146942505186199
Czechia,CZE,pc_rgdp,1990-99,sd,1.189729077257043
Czechia,CZE,pc_rgdp,2000-09,mean,3.305295166552911
Czechia,CZE,pc_rgdp,2000-09,sd,3.2519834316954053
Czechia,CZE,pc_rgdp,2010-19,mean,2.5069590087341402
Czechia,CZE,pc_rgdp,2010-19,sd,1.9997996068264798
Czechia,CZE,pc_rgdp,2020-,mean,0.43297578080575183
Czechia,CZE,pc_rgdp,2020-,sd,4.360211022638254
Czechia,CZE,pc_taxes,1990-99,mean,7.032367006573397
Czechia,CZE,pc_taxes,1990-99,sd,8.466218932768749
Czechia,CZE,pc_taxes,2000-09,mean,6.279089953471983
Czechia,CZE,pc_taxes,2000-09,sd,7.719062665957365
Czechia,CZE,pc_taxes,2010-19,mean,4.841645916433903
Czechia,CZE,pc_taxes,2010-19,sd,5.625802791915813
Czechia,CZE,pc_taxes,2020-,mean,5.015071405092205
Czechia,CZE,pc_taxes,2020-,sd,19.491617886686182
Czechia,CZE,profits,1990-99,mean,255074.2
Czechia,CZE,profits,1990-99,sd,35449.55151019099
Czechia,CZE,profits,2000-09,mean,413185.425
Czechia,CZE,profits,2000-09,sd,68405.42747843223
Czechia,CZE,profits,2010-19,mean,573056.9
Czechia,CZE,profits,2010-19,sd,65401.55936892621
Czechia,CZE,profits,2020-,mean,828238
Czechia,CZE,profits,2020-,sd,109224.97592368428
Czechia,CZE,rgdp_index,1990-99,mean,64.89642693275
Czechia,CZE,rgdp_index,1990-99,sd,0.515861121571953
Czechia,CZE,rgdp_index,2000-09,mean,80.462132415675
Czechia,CZE,rgdp_index,2000-09,sd,9.528866341661418
Czechia,CZE,rgdp_index,2010-19,mean,100.425048695075
Czechia,CZE,rgdp_index,2010-19,sd,8.08550677184776
Czechia,CZE,rgdp_index,2020-,mean,114.07912795011111
Czechia,CZE,rgdp_index,2020-,sd,3.811460990366022
Czechia,CZE,taxes,1990-99,mean,41944.9
Czechia,CZE,taxes,1990-99,sd,3692.6990970092097
